NPartida,Clube,idSubstituido,idSubstituto
240,Red Bull Bragantino - SP,23.0,967.0
241,Flamengo - RJ,104.0,243.0
241,Flamengo - RJ,966.0,661.0
241,Flamengo - RJ,1049.0,733.0
241,Flamengo - RJ,824.0,294.0
241,Flamengo - RJ,239.0,986.0
241,Bahia - BA,1058.0,787.0
241,Bahia - BA,237.0,311.0
241,Bahia - BA,123.0,287.0
241,Bahia - BA,2.0,317.0
241,Bahia - BA,855.0,640.0
242,Botafogo - RJ,291.0,658.0
242,Botafogo - RJ,485.0,749.0
242,Botafogo - RJ,162.0,584.0
242,Botafogo - RJ,503.0,284.0
242,Goiás - GO,1056.0,721.0
242,Goiás - GO,44.0,662.0
242,Goiás - GO,48.0,24.0
242,Goiás - GO,479.0,945.0
242,Goiás - GO,343.0,863.0
243,São Paulo - SP,115.0,1035.0
243,São Paulo - SP,634.0,525.0
243,São Paulo - SP,1038.0,431.0
243,São Paulo - SP,912.0,765.0
243,São Paulo - SP,38.0,312.0
243,Corinthians - SP,261.0,350.0
243,Corinthians - SP,334.0,924.0
243,Corinthians - SP,357.0,827.0
243,Corinthians - SP,357.0,832.0
243,Corinthians - SP,983.0,877.0
243,Corinthians - SP,59.0,1047.0
244,Santos - SP,514.0,763.0
244,Santos - SP,438.0,362.0
244,Santos - SP,689.0,530.0
244,Santos - SP,1064.0,195.0
244,Santos - SP,975.0,344.0
244,Vasco da Gama S.a.f. - RJ,508.0,672.0
244,Vasco da Gama S.a.f. - RJ,504.0,135.0
244,Vasco da Gama S.a.f. - RJ,91.0,188.0
244,Vasco da Gama S.a.f. - RJ,699.0,429.0
244,Vasco da Gama S.a.f. - RJ,305.0,28.0
245,Red Bull Bragantino - SP,1021.0,101.0
245,Red Bull Bragantino - SP,206.0,368.0
245,Red Bull Bragantino - SP,425.0,226.0
245,Red Bull Bragantino - SP,730.0,967.0
245,Red Bull Bragantino - SP,376.0,735.0
245,Palmeiras - SP,981.0,397.0
245,Palmeiras - SP,85.0,542.0
245,Palmeiras - SP,223.0,427.0
245,Palmeiras - SP,252.0,509.0
245,Palmeiras - SP,655.0,557.0
246,Cruzeiro Saf - MG,1048.0,666.0
246,Cruzeiro Saf - MG,702.0,532.0
246,Cruzeiro Saf - MG,710.0,106.0
246,Cruzeiro Saf - MG,737.0,276.0
246,Cruzeiro Saf - MG,761.0,819.0
246,America Saf - MG,823.0,524.0
246,America Saf - MG,909.0,700.0
246,America Saf - MG,232.0,201.0
246,America Saf - MG,706.0,83.0
246,America Saf - MG,791.0,793.0
247,Internacional - RS,354.0,141.0
247,Internacional - RS,364.0,141.0
247,Internacional - RS,638.0,224.0
247,Internacional - RS,919.0,392.0
247,Internacional - RS,300.0,756.0
247,Internacional - RS,103.0,18.0
247,Atlético Mineiro - MG,335.0,259.0
247,Atlético Mineiro - MG,200.0,804.0
247,Atlético Mineiro - MG,149.0,20.0
247,Atlético Mineiro - MG,841.0,410.0
248,Coritiba S.a.f. - PR,941.0,373.0
248,Coritiba S.a.f. - PR,989.0,430.0
248,Coritiba S.a.f. - PR,736.0,289.0
248,Coritiba S.a.f. - PR,417.0,212.0
248,Coritiba S.a.f. - PR,192.0,58.0
248,Athletico Paranaense - PR,27.0,393.0
248,Athletico Paranaense - PR,92.0,976.0
248,Athletico Paranaense - PR,110.0,643.0
248,Athletico Paranaense - PR,1055.0,918.0
249,Fortaleza - CE,609.0,977.0
249,Fortaleza - CE,648.0,345.0
249,Fortaleza - CE,336.0,121.0
249,Fortaleza - CE,412.0,515.0
249,Fortaleza - CE,963.0,947.0
249,Grêmio - RS,778.0,922.0
249,Grêmio - RS,782.0,922.0
249,Grêmio - RS,268.0,598.0
249,Grêmio - RS,288.0,240.0
249,Grêmio - RS,471.0,21.0
249,Grêmio - RS,472.0,21.0
250,Cuiabá Saf - MT,146.0,499.0
250,Cuiabá Saf - MT,978.0,891.0
250,Cuiabá Saf - MT,178.0,1036.0
250,Cuiabá Saf - MT,607.0,281.0
250,Cuiabá Saf - MT,920.0,282.0
250,Cuiabá Saf - MT,923.0,282.0
250,Fluminense - RJ,1065.0,561.0
250,Fluminense - RJ,159.0,265.0
250,Fluminense - RJ,703.0,452.0
250,Fluminense - RJ,569.0,34.0
251,Fluminense - RJ,681.0,569.0
251,Fluminense - RJ,810.0,1003.0
251,Fluminense - RJ,938.0,1065.0
251,Fluminense - RJ,703.0,34.0
251,Fluminense - RJ,687.0,190.0
251,Botafogo - RJ,162.0,291.0
251,Botafogo - RJ,284.0,391.0
251,Botafogo - RJ,485.0,124.0
251,Botafogo - RJ,701.0,161.0
251,Botafogo - RJ,503.0,658.0
252,Vasco da Gama S.a.f. - RJ,814.0,708.0
252,Vasco da Gama S.a.f. - RJ,817.0,708.0
252,Vasco da Gama S.a.f. - RJ,305.0,621.0
252,Vasco da Gama S.a.f. - RJ,811.0,508.0
252,Vasco da Gama S.a.f. - RJ,699.0,188.0
252,São Paulo - SP,115.0,1035.0
252,São Paulo - SP,38.0,169.0
252,São Paulo - SP,912.0,765.0
252,São Paulo - SP,431.0,642.0
252,São Paulo - SP,1038.0,525.0
253,Palmeiras - SP,511.0,890.0
253,Palmeiras - SP,557.0,509.0
253,Palmeiras - SP,862.0,252.0
253,Palmeiras - SP,771.0,655.0
253,Palmeiras - SP,320.0,447.0
253,Santos - SP,559.0,457.0
253,Santos - SP,559.0,463.0
253,Santos - SP,689.0,530.0
253,Santos - SP,36.0,758.0
253,Santos - SP,362.0,195.0
253,Santos - SP,975.0,344.0
254,Corinthians - SP,105.0,257.0
254,Corinthians - SP,751.0,827.0
254,Corinthians - SP,751.0,832.0
254,Corinthians - SP,877.0,334.0
254,Corinthians - SP,1047.0,59.0
254,Corinthians - SP,316.0,261.0
254,Flamengo - RJ,325.0,329.0
254,Flamengo - RJ,239.0,661.0
254,Flamengo - RJ,824.0,294.0
254,Flamengo - RJ,1049.0,733.0
254,Flamengo - RJ,966.0,986.0
255,Goiás - GO,623.0,945.0
255,Goiás - GO,390.0,939.0
255,Goiás - GO,1056.0,721.0
255,Goiás - GO,863.0,651.0
255,Goiás - GO,48.0,24.0
255,Bahia - BA,140.0,864.0
255,Bahia - BA,237.0,317.0
255,Bahia - BA,1058.0,787.0
255,Bahia - BA,123.0,720.0
255,Bahia - BA,2.0,855.0
256,Atlético Mineiro - MG,149.0,804.0
256,Atlético Mineiro - MG,410.0,17.0
256,Atlético Mineiro - MG,20.0,259.0
256,Atlético Mineiro - MG,695.0,880.0
256,Coritiba S.a.f. - PR,77.0,437.0
256,Coritiba S.a.f. - PR,900.0,754.0
256,Coritiba S.a.f. - PR,192.0,534.0
256,Coritiba S.a.f. - PR,941.0,58.0
256,Coritiba S.a.f. - PR,989.0,430.0
257,Internacional - RS,1032.0,919.0
257,Internacional - RS,18.0,150.0
257,Internacional - RS,141.0,789.0
257,Internacional - RS,458.0,405.0
257,Internacional - RS,756.0,297.0
257,Internacional - RS,756.0,306.0
257,Grêmio - RS,21.0,598.0
257,Grêmio - RS,288.0,778.0
257,Grêmio - RS,288.0,782.0
257,Grêmio - RS,268.0,240.0
257,Grêmio - RS,1030.0,521.0
257,Grêmio - RS,748.0,53.0
258,Athletico Paranaense - PR,277.0,393.0
258,Athletico Paranaense - PR,110.0,918.0
258,Athletico Paranaense - PR,799.0,643.0
258,Athletico Paranaense - PR,976.0,962.0
258,Athletico Paranaense - PR,228.0,27.0
258,Red Bull Bragantino - SP,206.0,967.0
258,Red Bull Bragantino - SP,226.0,368.0
258,Red Bull Bragantino - SP,425.0,865.0
258,Red Bull Bragantino - SP,730.0,587.0
258,Red Bull Bragantino - SP,376.0,402.0
259,Fortaleza - CE,977.0,121.0
259,Fortaleza - CE,518.0,963.0
259,Fortaleza - CE,336.0,821.0
259,Fortaleza - CE,522.0,947.0
259,Fortaleza - CE,341.0,412.0
259,America Saf - MG,236.0,83.0
259,America Saf - MG,338.0,11.0
259,America Saf - MG,524.0,1037.0
259,America Saf - MG,791.0,700.0
259,America Saf - MG,909.0,793.0
260,Cuiabá Saf - MT,146.0,801.0
260,Cuiabá Saf - MT,45.0,282.0
260,Cuiabá Saf - MT,175.0,281.0
260,Cuiabá Saf - MT,978.0,891.0
260,Cuiabá Saf - MT,178.0,499.0
260,Cruzeiro Saf - MG,636.0,710.0
260,Cruzeiro Saf - MG,1053.0,375.0
260,Cruzeiro Saf - MG,1048.0,729.0
260,Cruzeiro Saf - MG,605.0,398.0
260,Cruzeiro Saf - MG,606.0,398.0
260,Cruzeiro Saf - MG,68.0,819.0
261,Fluminense - RJ,938.0,1065.0
261,Fluminense - RJ,272.0,445.0
261,Fluminense - RJ,742.0,569.0
261,Corinthians - SP,760.0,924.0
261,Corinthians - SP,827.0,59.0
261,Corinthians - SP,832.0,59.0
261,Corinthians - SP,927.0,877.0
261,Corinthians - SP,334.0,357.0
261,Corinthians - SP,1068.0,261.0
262,Vasco da Gama S.a.f. - RJ,91.0,429.0
262,Vasco da Gama S.a.f. - RJ,811.0,508.0
262,Vasco da Gama S.a.f. - RJ,672.0,727.0
262,Vasco da Gama S.a.f. - RJ,699.0,926.0
262,Vasco da Gama S.a.f. - RJ,188.0,708.0
262,Fortaleza - CE,412.0,341.0
262,Fortaleza - CE,977.0,696.0
262,Fortaleza - CE,112.0,821.0
262,Fortaleza - CE,518.0,963.0
262,Fortaleza - CE,336.0,121.0
263,Palmeiras - SP,320.0,447.0
263,Palmeiras - SP,862.0,509.0
263,Palmeiras - SP,925.0,85.0
263,Palmeiras - SP,511.0,252.0
263,Palmeiras - SP,557.0,655.0
263,Atlético Mineiro - MG,339.0,149.0
263,Atlético Mineiro - MG,410.0,931.0
263,Atlético Mineiro - MG,803.0,441.0
264,Santos - SP,559.0,362.0
264,Santos - SP,689.0,530.0
264,Santos - SP,195.0,1050.0
264,Santos - SP,632.0,495.0
264,Santos - SP,758.0,1064.0
264,Red Bull Bragantino - SP,206.0,967.0
264,Red Bull Bragantino - SP,865.0,376.0
264,Red Bull Bragantino - SP,1021.0,694.0
264,Red Bull Bragantino - SP,730.0,226.0
264,Red Bull Bragantino - SP,735.0,425.0
265,Goiás - GO,479.0,721.0
265,Goiás - GO,343.0,386.0
265,Goiás - GO,526.0,1007.0
265,Goiás - GO,526.0,1008.0
265,Goiás - GO,44.0,24.0
265,São Paulo - SP,38.0,765.0
265,São Paulo - SP,1038.0,525.0
265,São Paulo - SP,912.0,169.0
265,São Paulo - SP,800.0,312.0
265,São Paulo - SP,642.0,231.0
266,Cruzeiro Saf - MG,106.0,653.0
266,Cruzeiro Saf - MG,398.0,710.0
266,Cruzeiro Saf - MG,532.0,1048.0
266,Cruzeiro Saf - MG,729.0,761.0
266,Flamengo - RJ,239.0,329.0
266,Flamengo - RJ,824.0,294.0
266,Flamengo - RJ,172.0,802.0
266,Flamengo - RJ,104.0,243.0
267,Grêmio - RS,598.0,240.0
267,Grêmio - RS,250.0,471.0
267,Grêmio - RS,250.0,472.0
267,Grêmio - RS,288.0,592.0
267,Grêmio - RS,521.0,21.0
267,Grêmio - RS,778.0,519.0
267,Grêmio - RS,782.0,519.0
267,Athletico Paranaense - PR,228.0,27.0
267,Athletico Paranaense - PR,1016.0,918.0
267,Athletico Paranaense - PR,799.0,643.0
267,Athletico Paranaense - PR,110.0,536.0
267,Athletico Paranaense - PR,277.0,393.0
268,Coritiba S.a.f. - PR,941.0,754.0
268,Coritiba S.a.f. - PR,989.0,430.0
268,Coritiba S.a.f. - PR,900.0,442.0
268,Coritiba S.a.f. - PR,777.0,624.0
268,Coritiba S.a.f. - PR,736.0,212.0
268,Cuiabá Saf - MT,146.0,416.0
268,Cuiabá Saf - MT,178.0,499.0
268,Cuiabá Saf - MT,607.0,45.0
268,Cuiabá Saf - MT,281.0,175.0
269,Bahia - BA,140.0,600.0
269,Bahia - BA,1058.0,787.0
269,Bahia - BA,955.0,855.0
269,Bahia - BA,1019.0,864.0
269,Bahia - BA,317.0,640.0
269,Internacional - RS,297.0,919.0
269,Internacional - RS,306.0,919.0
269,Internacional - RS,103.0,830.0
269,Internacional - RS,150.0,392.0
269,Internacional - RS,756.0,300.0
269,Internacional - RS,660.0,638.0
270,America Saf - MG,714.0,909.0
270,America Saf - MG,717.0,909.0
270,America Saf - MG,706.0,524.0
270,America Saf - MG,262.0,874.0
270,America Saf - MG,791.0,700.0
270,America Saf - MG,164.0,30.0
270,Botafogo - RJ,9.0,843.0
270,Botafogo - RJ,284.0,180.0
270,Botafogo - RJ,291.0,161.0
270,Botafogo - RJ,503.0,76.0
270,Botafogo - RJ,485.0,658.0
271,Flamengo - RJ,325.0,243.0
271,Flamengo - RJ,104.0,661.0
271,Flamengo - RJ,329.0,239.0
271,Flamengo - RJ,824.0,294.0
271,Vasco da Gama S.a.f. - RJ,305.0,229.0
271,Vasco da Gama S.a.f. - RJ,188.0,597.0
271,Vasco da Gama S.a.f. - RJ,504.0,429.0
271,Vasco da Gama S.a.f. - RJ,811.0,508.0
271,Vasco da Gama S.a.f. - RJ,91.0,135.0
272,Botafogo - RJ,129.0,180.0
272,Botafogo - RJ,485.0,658.0
272,Athletico Paranaense - PR,277.0,393.0
272,Athletico Paranaense - PR,110.0,918.0
273,São Paulo - SP,1035.0,780.0
273,São Paulo - SP,38.0,1038.0
273,São Paulo - SP,431.0,912.0
273,São Paulo - SP,169.0,642.0
273,São Paulo - SP,634.0,231.0
273,Grêmio - RS,519.0,486.0
273,Grêmio - RS,1030.0,240.0
273,Grêmio - RS,288.0,778.0
273,Grêmio - RS,288.0,782.0
274,Corinthians - SP,316.0,334.0
274,Corinthians - SP,927.0,751.0
274,Corinthians - SP,827.0,261.0
274,Corinthians - SP,832.0,261.0
274,Corinthians - SP,877.0,1047.0
274,Corinthians - SP,741.0,251.0
274,America Saf - MG,700.0,201.0
274,America Saf - MG,262.0,30.0
274,America Saf - MG,562.0,524.0
274,America Saf - MG,706.0,83.0
274,America Saf - MG,338.0,1037.0
275,Red Bull Bragantino - SP,1021.0,382.0
275,Red Bull Bragantino - SP,4.0,502.0
275,Red Bull Bragantino - SP,206.0,967.0
275,Red Bull Bragantino - SP,730.0,587.0
275,Red Bull Bragantino - SP,226.0,425.0
275,Fluminense - RJ,159.0,810.0
275,Fluminense - RJ,938.0,561.0
275,Fluminense - RJ,190.0,569.0
275,Fluminense - RJ,34.0,1065.0
276,Atlético Mineiro - MG,94.0,441.0
276,Atlético Mineiro - MG,259.0,149.0
276,Atlético Mineiro - MG,410.0,841.0
276,Atlético Mineiro - MG,20.0,903.0
276,Cruzeiro Saf - MG,729.0,761.0
276,Cruzeiro Saf - MG,532.0,491.0
276,Cruzeiro Saf - MG,636.0,710.0
276,Cruzeiro Saf - MG,68.0,848.0
277,Internacional - RS,18.0,660.0
277,Internacional - RS,141.0,103.0
277,Internacional - RS,1032.0,133.0
277,Internacional - RS,458.0,919.0
277,Internacional - RS,224.0,830.0
277,Santos - SP,530.0,758.0
277,Santos - SP,559.0,979.0
277,Santos - SP,632.0,907.0
277,Santos - SP,195.0,362.0
278,Coritiba S.a.f. - PR,736.0,58.0
278,Coritiba S.a.f. - PR,56.0,100.0
278,Coritiba S.a.f. - PR,941.0,289.0
278,Coritiba S.a.f. - PR,417.0,442.0
278,Coritiba S.a.f. - PR,900.0,754.0
278,Palmeiras - SP,509.0,925.0
278,Palmeiras - SP,862.0,72.0
278,Palmeiras - SP,85.0,557.0
278,Palmeiras - SP,762.0,690.0
278,Palmeiras - SP,511.0,252.0
279,Bahia - BA,955.0,640.0
279,Bahia - BA,140.0,184.0
279,Bahia - BA,237.0,2.0
279,Bahia - BA,123.0,720.0
279,Bahia - BA,317.0,855.0
279,Fortaleza - CE,648.0,345.0
279,Fortaleza - CE,609.0,121.0
279,Fortaleza - CE,821.0,112.0
279,Fortaleza - CE,341.0,412.0
280,Cuiabá Saf - MT,891.0,419.0
280,Cuiabá Saf - MT,281.0,920.0
280,Cuiabá Saf - MT,281.0,923.0
280,Cuiabá Saf - MT,607.0,175.0
280,Cuiabá Saf - MT,178.0,416.0
280,Cuiabá Saf - MT,146.0,1036.0
280,Goiás - GO,526.0,939.0
280,Goiás - GO,44.0,1007.0
280,Goiás - GO,44.0,1008.0
280,Goiás - GO,343.0,863.0
280,Goiás - GO,386.0,1007.0
280,Goiás - GO,386.0,1008.0
280,Goiás - GO,479.0,24.0
281,Fluminense - RJ,324.0,168.0
281,Fluminense - RJ,681.0,190.0
281,Fluminense - RJ,687.0,561.0
281,Fluminense - RJ,810.0,34.0
281,Fluminense - RJ,272.0,1003.0
281,Goiás - GO,1056.0,863.0
281,Goiás - GO,390.0,939.0
281,Goiás - GO,242.0,1007.0
281,Goiás - GO,242.0,1008.0
281,Goiás - GO,343.0,386.0
281,Goiás - GO,44.0,24.0
282,Vasco da Gama S.a.f. - RJ,504.0,28.0
282,Vasco da Gama S.a.f. - RJ,91.0,429.0
282,Vasco da Gama S.a.f. - RJ,188.0,229.0
282,Vasco da Gama S.a.f. - RJ,811.0,508.0
282,Internacional - RS,224.0,830.0
282,Internacional - RS,756.0,405.0
282,Internacional - RS,18.0,103.0
282,Internacional - RS,141.0,133.0
282,Internacional - RS,256.0,789.0
283,Palmeiras - SP,223.0,925.0
283,Palmeiras - SP,890.0,252.0
283,Palmeiras - SP,762.0,690.0
283,Palmeiras - SP,85.0,655.0
283,Palmeiras - SP,862.0,72.0
283,São Paulo - SP,169.0,642.0
283,São Paulo - SP,38.0,780.0
283,São Paulo - SP,312.0,912.0
283,São Paulo - SP,431.0,443.0
283,São Paulo - SP,634.0,1038.0
284,Santos - SP,689.0,907.0
284,Santos - SP,603.0,457.0
284,Santos - SP,603.0,463.0
284,Santos - SP,632.0,758.0
284,Santos - SP,559.0,530.0
284,Santos - SP,1064.0,495.0
284,Coritiba S.a.f. - PR,777.0,373.0
284,Coritiba S.a.f. - PR,736.0,754.0
284,Coritiba S.a.f. - PR,900.0,882.0
284,Coritiba S.a.f. - PR,417.0,100.0
284,Coritiba S.a.f. - PR,151.0,289.0
285,Red Bull Bragantino - SP,206.0,950.0
285,Red Bull Bragantino - SP,1021.0,382.0
285,Red Bull Bragantino - SP,587.0,967.0
285,Red Bull Bragantino - SP,4.0,376.0
285,Red Bull Bragantino - SP,735.0,502.0
285,Atlético Mineiro - MG,94.0,409.0
285,Atlético Mineiro - MG,813.0,881.0
285,Atlético Mineiro - MG,931.0,410.0
286,Cruzeiro Saf - MG,729.0,276.0
286,Cruzeiro Saf - MG,68.0,1048.0
286,Cruzeiro Saf - MG,636.0,761.0
286,Cruzeiro Saf - MG,666.0,398.0
286,Bahia - BA,1058.0,787.0
286,Bahia - BA,317.0,2.0
286,Bahia - BA,955.0,600.0
286,Bahia - BA,140.0,855.0
286,Bahia - BA,123.0,720.0
287,Grêmio - RS,1030.0,288.0
287,Grêmio - RS,240.0,778.0
287,Grêmio - RS,240.0,782.0
287,Grêmio - RS,471.0,53.0
287,Grêmio - RS,472.0,53.0
287,Grêmio - RS,598.0,21.0
287,Flamengo - RJ,802.0,661.0
287,Flamengo - RJ,227.0,239.0
287,Flamengo - RJ,243.0,104.0
287,Flamengo - RJ,824.0,294.0
287,Flamengo - RJ,329.0,733.0
288,Athletico Paranaense - PR,964.0,536.0
288,Athletico Paranaense - PR,1016.0,918.0
288,Athletico Paranaense - PR,110.0,1055.0
288,Athletico Paranaense - PR,228.0,27.0
288,Athletico Paranaense - PR,277.0,393.0
288,America Saf - MG,700.0,791.0
288,America Saf - MG,164.0,714.0
288,America Saf - MG,164.0,717.0
288,America Saf - MG,262.0,30.0
288,America Saf - MG,909.0,874.0
288,America Saf - MG,706.0,524.0
290,Cuiabá Saf - MT,146.0,178.0
290,Cuiabá Saf - MT,281.0,920.0
290,Cuiabá Saf - MT,281.0,923.0
290,Cuiabá Saf - MT,416.0,1036.0
290,Cuiabá Saf - MT,607.0,175.0
290,Cuiabá Saf - MT,891.0,419.0
290,Corinthians - SP,877.0,751.0
290,Corinthians - SP,760.0,924.0
290,Corinthians - SP,258.0,316.0
290,Corinthians - SP,334.0,257.0
290,Corinthians - SP,59.0,927.0
