NPartida,Time,Camisa,Apelido,href
37,Grêmio - RS,11,Vina,https://www.cbf.com.br/futebol-brasileiro/atletas/294769?exercicio=2023
37,Grêmio - RS,13,Galdino,https://www.cbf.com.br/futebol-brasileiro/atletas/415027?exercicio=2023
37,Grêmio - RS,45,Mila,https://www.cbf.com.br/futebol-brasileiro/atletas/587745?exercicio=2023
37,Grêmio - RS,53,G. Martins,https://www.cbf.com.br/futebol-brasileiro/atletas/623588?exercicio=2023
37,Grêmio - RS,19,Cristaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/793449?exercicio=2023
37,Grêmio - RS,7,Nathan,https://www.cbf.com.br/futebol-brasileiro/atletas/344314?exercicio=2023
37,Grêmio - RS,39,Bitello,https://www.cbf.com.br/futebol-brasileiro/atletas/540533?exercicio=2023
37,Grêmio - RS,16,Lucas Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/320111?exercicio=2023
37,Grêmio - RS,48,Zinho,https://www.cbf.com.br/futebol-brasileiro/atletas/600281?exercicio=2023
37,Red Bull Bragantino - SP,40,Lucão,https://www.cbf.com.br/futebol-brasileiro/atletas/523351?exercicio=2023
37,Red Bull Bragantino - SP,26,Eduardo,https://www.cbf.com.br/futebol-brasileiro/atletas/419374?exercicio=2023
37,Red Bull Bragantino - SP,29,J. Capixaba,https://www.cbf.com.br/futebol-brasileiro/atletas/402681?exercicio=2023
37,Red Bull Bragantino - SP,35,Matheus Fernandes,https://www.cbf.com.br/futebol-brasileiro/atletas/320263?exercicio=2023
37,Red Bull Bragantino - SP,18,Thiago Borbas,https://www.cbf.com.br/futebol-brasileiro/atletas/793192?exercicio=2023
37,Red Bull Bragantino - SP,19,Eduardo Sasha,https://www.cbf.com.br/futebol-brasileiro/atletas/295792?exercicio=2023
37,Red Bull Bragantino - SP,5,Jadsom Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/554820?exercicio=2023
37,Red Bull Bragantino - SP,11,Helinho,https://www.cbf.com.br/futebol-brasileiro/atletas/464258?exercicio=2023
37,Red Bull Bragantino - SP,16,Henry Mosquera,https://www.cbf.com.br/futebol-brasileiro/atletas/802129?exercicio=2023
37,Red Bull Bragantino - SP,4,Natan,https://www.cbf.com.br/futebol-brasileiro/atletas/538649?exercicio=2023
37,Red Bull Bragantino - SP,8,Evangelista,https://www.cbf.com.br/futebol-brasileiro/atletas/345109?exercicio=2023
37,Red Bull Bragantino - SP,17,Bruninho,https://www.cbf.com.br/futebol-brasileiro/atletas/567173?exercicio=2023
37,Red Bull Bragantino - SP,28,Vitinho,https://www.cbf.com.br/futebol-brasileiro/atletas/388084?exercicio=2023
37,Red Bull Bragantino - SP,34,Andres Hurtado,https://www.cbf.com.br/futebol-brasileiro/atletas/749391?exercicio=2023
37,Grêmio - RS,1,Brenno,https://www.cbf.com.br/futebol-brasileiro/atletas/433923?exercicio=2023
37,Grêmio - RS,37,Darlan,https://www.cbf.com.br/futebol-brasileiro/atletas/422352?exercicio=2023
37,Grêmio - RS,36,Nata,https://www.cbf.com.br/futebol-brasileiro/atletas/582447?exercicio=2023
37,Grêmio - RS,22,Reinaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/332318?exercicio=2023
37,Grêmio - RS,35,Ronald,https://www.cbf.com.br/futebol-brasileiro/atletas/600270?exercicio=2023
37,Grêmio - RS,40,Ronald,https://www.cbf.com.br/futebol-brasileiro/atletas/702630?exercicio=2023
37,Grêmio - RS,17,Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/539206?exercicio=2023
37,Red Bull Bragantino - SP,12,Maycon,https://www.cbf.com.br/futebol-brasileiro/atletas/526592?exercicio=2023
37,Red Bull Bragantino - SP,43,Everton,https://www.cbf.com.br/futebol-brasileiro/atletas/565265?exercicio=2023
37,Red Bull Bragantino - SP,27,Sorriso,https://www.cbf.com.br/futebol-brasileiro/atletas/611634?exercicio=2023
37,Red Bull Bragantino - SP,25,Praxedes,https://www.cbf.com.br/futebol-brasileiro/atletas/541788?exercicio=2023
37,Red Bull Bragantino - SP,31,Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/542286?exercicio=2023
37,Red Bull Bragantino - SP,22,Gustavinho,https://www.cbf.com.br/futebol-brasileiro/atletas/642208?exercicio=2023
37,Red Bull Bragantino - SP,2,Léo Realpe,https://www.cbf.com.br/futebol-brasileiro/atletas/691587?exercicio=2023
37,Red Bull Bragantino - SP,30,Luan Patrick,https://www.cbf.com.br/futebol-brasileiro/atletas/551217?exercicio=2023
37,Red Bull Bragantino - SP,9,Alerrandro,https://www.cbf.com.br/futebol-brasileiro/atletas/441844?exercicio=2023
38,Athletico Paranaense - PR,1,Bento,https://www.cbf.com.br/futebol-brasileiro/atletas/446408?exercicio=2023
38,Athletico Paranaense - PR,2,Khellven,https://www.cbf.com.br/futebol-brasileiro/atletas/557878?exercicio=2023
38,Athletico Paranaense - PR,34,Pedro Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/352037?exercicio=2023
38,Athletico Paranaense - PR,44,Thiago Heleno,https://www.cbf.com.br/futebol-brasileiro/atletas/171788?exercicio=2023
38,Athletico Paranaense - PR,48,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/554630?exercicio=2023
38,Athletico Paranaense - PR,5,Fernandinho,https://www.cbf.com.br/futebol-brasileiro/atletas/160735?exercicio=2023
38,Athletico Paranaense - PR,88,Christian,https://www.cbf.com.br/futebol-brasileiro/atletas/546294?exercicio=2023
38,Athletico Paranaense - PR,30,Bryan Garcia,https://www.cbf.com.br/futebol-brasileiro/atletas/750266?exercicio=2023
38,Athletico Paranaense - PR,10,David Terans,https://www.cbf.com.br/futebol-brasileiro/atletas/630170?exercicio=2023
38,Athletico Paranaense - PR,92,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/307317?exercicio=2023
38,Athletico Paranaense - PR,35,Romulo,https://www.cbf.com.br/futebol-brasileiro/atletas/622272?exercicio=2023
38,Athletico Paranaense - PR,19,Thiago,https://www.cbf.com.br/futebol-brasileiro/atletas/584170?exercicio=2023
38,Athletico Paranaense - PR,9,Vitor Roque,https://www.cbf.com.br/futebol-brasileiro/atletas/631735?exercicio=2023
38,Athletico Paranaense - PR,14,Canobbio,https://www.cbf.com.br/futebol-brasileiro/atletas/756284?exercicio=2023
38,Athletico Paranaense - PR,26,Erick,https://www.cbf.com.br/futebol-brasileiro/atletas/376073?exercicio=2023
38,Athletico Paranaense - PR,17,Hugo Moura,https://www.cbf.com.br/futebol-brasileiro/atletas/380655?exercicio=2023
38,Flamengo - RJ,1,Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/293428?exercicio=2023
38,Flamengo - RJ,25,Matheus Cunha,https://www.cbf.com.br/futebol-brasileiro/atletas/524493?exercicio=2023
38,Flamengo - RJ,7,Éverton Ribeiro,https://www.cbf.com.br/futebol-brasileiro/atletas/177444?exercicio=2023
38,Flamengo - RJ,14,De Arrascaeta,https://www.cbf.com.br/futebol-brasileiro/atletas/521990?exercicio=2023
38,Flamengo - RJ,15,Fabricio Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/389228?exercicio=2023
38,Flamengo - RJ,4,Leo Pereira,https://www.cbf.com.br/futebol-brasileiro/atletas/310373?exercicio=2023
38,Flamengo - RJ,42,Matheus França,https://www.cbf.com.br/futebol-brasileiro/atletas/613444?exercicio=2023
38,Flamengo - RJ,31,Marinho,https://www.cbf.com.br/futebol-brasileiro/atletas/184307?exercicio=2023
38,Flamengo - RJ,6,Ayrton Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/432491?exercicio=2023
38,Flamengo - RJ,11,Everton,https://www.cbf.com.br/futebol-brasileiro/atletas/379065?exercicio=2023
38,Flamengo - RJ,10,Gabriel Barbosa,https://www.cbf.com.br/futebol-brasileiro/atletas/337830?exercicio=2023
38,Flamengo - RJ,8,Thiago Maia,https://www.cbf.com.br/futebol-brasileiro/atletas/384124?exercicio=2023
38,Flamengo - RJ,29,Victor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/610109?exercicio=2023
38,Flamengo - RJ,43,Wesley,https://www.cbf.com.br/futebol-brasileiro/atletas/658877?exercicio=2023
38,Flamengo - RJ,5,Erick Pulgar,https://www.cbf.com.br/futebol-brasileiro/atletas/777370?exercicio=2023
38,Athletico Paranaense - PR,23,Leo Linck,https://www.cbf.com.br/futebol-brasileiro/atletas/523801?exercicio=2023
38,Athletico Paranaense - PR,28,Cuello,https://www.cbf.com.br/futebol-brasileiro/atletas/695547?exercicio=2023
38,Athletico Paranaense - PR,6,Fernando,https://www.cbf.com.br/futebol-brasileiro/atletas/528447?exercicio=2023
38,Athletico Paranaense - PR,42,Matheus Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/502008?exercicio=2023
38,Athletico Paranaense - PR,8,Vitor Bueno,https://www.cbf.com.br/futebol-brasileiro/atletas/322748?exercicio=2023
38,Athletico Paranaense - PR,3,Ze Ivaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/409873?exercicio=2023
38,Athletico Paranaense - PR,11,Willian,https://www.cbf.com.br/futebol-brasileiro/atletas/166061?exercicio=2023
38,Flamengo - RJ,45,Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/376228?exercicio=2023
38,Flamengo - RJ,33,CLEITON,https://www.cbf.com.br/futebol-brasileiro/atletas/639459?exercicio=2023
38,Flamengo - RJ,48,Igor Jesus,https://www.cbf.com.br/futebol-brasileiro/atletas/568563?exercicio=2023
38,Flamengo - RJ,30,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/292526?exercicio=2023
38,Flamengo - RJ,38,Andre,https://www.cbf.com.br/futebol-brasileiro/atletas/683481?exercicio=2023
38,Flamengo - RJ,40,Matheus Gonçalves,https://www.cbf.com.br/futebol-brasileiro/atletas/613609?exercicio=2023
38,Flamengo - RJ,32,VIDAL,https://www.cbf.com.br/futebol-brasileiro/atletas/773820?exercicio=2023
38,Flamengo - RJ,3,Rodrigo Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/316645?exercicio=2023
39,Bahia - BA,22,Marcos Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/318563?exercicio=2023
39,Bahia - BA,20,Yago Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/303718?exercicio=2023
39,Bahia - BA,26,Acevedo,https://www.cbf.com.br/futebol-brasileiro/atletas/793460?exercicio=2023
39,Bahia - BA,11,Biel,https://www.cbf.com.br/futebol-brasileiro/atletas/526885?exercicio=2023
39,Bahia - BA,19,Mugni,https://www.cbf.com.br/futebol-brasileiro/atletas/459744?exercicio=2023
39,Bahia - BA,79,Matheus Bahia,https://www.cbf.com.br/futebol-brasileiro/atletas/431101?exercicio=2023
39,Bahia - BA,33,David Duarte,https://www.cbf.com.br/futebol-brasileiro/atletas/348537?exercicio=2023
39,Bahia - BA,16,Thaciano,https://www.cbf.com.br/futebol-brasileiro/atletas/391953?exercicio=2023
39,Bahia - BA,17,Diego Rosa,https://www.cbf.com.br/futebol-brasileiro/atletas/562534?exercicio=2023
39,Bahia - BA,29,Jacare,https://www.cbf.com.br/futebol-brasileiro/atletas/567698?exercicio=2023
39,Bahia - BA,9,Everaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/306852?exercicio=2023
39,Bahia - BA,14,Arthur Sales,https://www.cbf.com.br/futebol-brasileiro/atletas/567000?exercicio=2023
39,Bahia - BA,5,Rezende,https://www.cbf.com.br/futebol-brasileiro/atletas/315696?exercicio=2023
39,Bahia - BA,8,Cauly,https://www.cbf.com.br/futebol-brasileiro/atletas/794197?exercicio=2023
39,Bahia - BA,7,Ademir,https://www.cbf.com.br/futebol-brasileiro/atletas/438212?exercicio=2023
39,Bahia - BA,4,Kanu,https://www.cbf.com.br/futebol-brasileiro/atletas/355418?exercicio=2023
39,Bahia - BA,77,Mateus Claus,https://www.cbf.com.br/futebol-brasileiro/atletas/350716?exercicio=2023
39,Bahia - BA,6,Chavez,https://www.cbf.com.br/futebol-brasileiro/atletas/793585?exercicio=2023
39,Bahia - BA,3,Gabriel Xavier,https://www.cbf.com.br/futebol-brasileiro/atletas/547837?exercicio=2023
39,Bahia - BA,21,Mingotti,https://www.cbf.com.br/futebol-brasileiro/atletas/544426?exercicio=2023
39,Bahia - BA,31,Vitor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/300140?exercicio=2023
39,Bahia - BA,10,Daniel,https://www.cbf.com.br/futebol-brasileiro/atletas/308495?exercicio=2023
39,Bahia - BA,40,Cicinho,https://www.cbf.com.br/futebol-brasileiro/atletas/185679?exercicio=2023
40,America Saf - MG,1,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/168926?exercicio=2023
40,America Saf - MG,8,Juninho,https://www.cbf.com.br/futebol-brasileiro/atletas/337261?exercicio=2023
40,America Saf - MG,99,Aloisio,https://www.cbf.com.br/futebol-brasileiro/atletas/173538?exercicio=2023
40,America Saf - MG,87,MIKAEL,https://www.cbf.com.br/futebol-brasileiro/atletas/599514?exercicio=2023
40,America Saf - MG,11,Felipe Azevedo,https://www.cbf.com.br/futebol-brasileiro/atletas/175557?exercicio=2023
40,America Saf - MG,27,Mateus Gonçalves,https://www.cbf.com.br/futebol-brasileiro/atletas/316729?exercicio=2023
40,America Saf - MG,16,Ale,https://www.cbf.com.br/futebol-brasileiro/atletas/311988?exercicio=2023
40,America Saf - MG,37,Everaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/438556?exercicio=2023
40,America Saf - MG,5,Emmanuel Martinez,https://www.cbf.com.br/futebol-brasileiro/atletas/779735?exercicio=2023
40,America Saf - MG,3,Iago,https://www.cbf.com.br/futebol-brasileiro/atletas/412852?exercicio=2023
40,America Saf - MG,10,Martin Benitez,https://www.cbf.com.br/futebol-brasileiro/atletas/695297?exercicio=2023
40,America Saf - MG,21,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/337242?exercicio=2023
40,America Saf - MG,6,Marlon,https://www.cbf.com.br/futebol-brasileiro/atletas/316223?exercicio=2023
40,America Saf - MG,25,Marcinho,https://www.cbf.com.br/futebol-brasileiro/atletas/315637?exercicio=2023
40,America Saf - MG,2,Nino Paraiba,https://www.cbf.com.br/futebol-brasileiro/atletas/183977?exercicio=2023
40,America Saf - MG,22,Danilo,https://www.cbf.com.br/futebol-brasileiro/atletas/183755?exercicio=2023
40,Cuiabá Saf - MT,1,Walter,https://www.cbf.com.br/futebol-brasileiro/atletas/177853?exercicio=2023
40,Cuiabá Saf - MT,98,Matheusinho,https://www.cbf.com.br/futebol-brasileiro/atletas/433799?exercicio=2023
40,Cuiabá Saf - MT,10,Pablo Ceppelini Gatto,https://www.cbf.com.br/futebol-brasileiro/atletas/793589?exercicio=2023
40,Cuiabá Saf - MT,25,Nicolas,https://www.cbf.com.br/futebol-brasileiro/atletas/796594?exercicio=2023
40,Cuiabá Saf - MT,17,Emerson,https://www.cbf.com.br/futebol-brasileiro/atletas/610886?exercicio=2023
40,Cuiabá Saf - MT,7,Cafu,https://www.cbf.com.br/futebol-brasileiro/atletas/302451?exercicio=2023
40,Cuiabá Saf - MT,5,Filipe Augusto,https://www.cbf.com.br/futebol-brasileiro/atletas/307512?exercicio=2023
40,Cuiabá Saf - MT,99,Iury,https://www.cbf.com.br/futebol-brasileiro/atletas/392650?exercicio=2023
40,Cuiabá Saf - MT,11,Wellington Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/306146?exercicio=2023
40,Cuiabá Saf - MT,4,Marllon,https://www.cbf.com.br/futebol-brasileiro/atletas/299840?exercicio=2023
40,Cuiabá Saf - MT,2,Matheus Alexandre,https://www.cbf.com.br/futebol-brasileiro/atletas/517052?exercicio=2023
40,Cuiabá Saf - MT,14,Raniele,https://www.cbf.com.br/futebol-brasileiro/atletas/512119?exercicio=2023
40,Cuiabá Saf - MT,8,Ronald,https://www.cbf.com.br/futebol-brasileiro/atletas/383384?exercicio=2023
40,Cuiabá Saf - MT,33,ALAN,https://www.cbf.com.br/futebol-brasileiro/atletas/706429?exercicio=2023
40,Cuiabá Saf - MT,16,Deyverson,https://www.cbf.com.br/futebol-brasileiro/atletas/359696?exercicio=2023
40,Cuiabá Saf - MT,9,PITTA,https://www.cbf.com.br/futebol-brasileiro/atletas/750089?exercicio=2023
40,America Saf - MG,14,Mateus,https://www.cbf.com.br/futebol-brasileiro/atletas/331915?exercicio=2023
40,America Saf - MG,4,Wanderson,https://www.cbf.com.br/futebol-brasileiro/atletas/300394?exercicio=2023
40,America Saf - MG,45,Ricardo Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/327667?exercicio=2023
40,America Saf - MG,30,Nicolas,https://www.cbf.com.br/futebol-brasileiro/atletas/406246?exercicio=2023
40,America Saf - MG,9,Wellington Paulista,https://www.cbf.com.br/futebol-brasileiro/atletas/152788?exercicio=2023
40,America Saf - MG,44,ADYSON,https://www.cbf.com.br/futebol-brasileiro/atletas/643996?exercicio=2023
40,America Saf - MG,17,Gonzalo Mastriani,https://www.cbf.com.br/futebol-brasileiro/atletas/779527?exercicio=2023
40,Cuiabá Saf - MT,21,Joao Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/174755?exercicio=2023
40,Cuiabá Saf - MT,54,RICARDO,https://www.cbf.com.br/futebol-brasileiro/atletas/641717?exercicio=2023
40,Cuiabá Saf - MT,20,RIKELME,https://www.cbf.com.br/futebol-brasileiro/atletas/605568?exercicio=2023
40,Cuiabá Saf - MT,26,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/508152?exercicio=2023
40,Cuiabá Saf - MT,34,Allyson,https://www.cbf.com.br/futebol-brasileiro/atletas/410105?exercicio=2023
40,Cuiabá Saf - MT,27,Denilson,https://www.cbf.com.br/futebol-brasileiro/atletas/524341?exercicio=2023
40,Cuiabá Saf - MT,88,Fernando,https://www.cbf.com.br/futebol-brasileiro/atletas/399713?exercicio=2023
41,Flamengo - RJ,25,Matheus Cunha,https://www.cbf.com.br/futebol-brasileiro/atletas/524493?exercicio=2023
41,Flamengo - RJ,6,Ayrton Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/432491?exercicio=2023
41,Flamengo - RJ,23,David Luiz,https://www.cbf.com.br/futebol-brasileiro/atletas/172367?exercicio=2023
41,Flamengo - RJ,43,Wesley,https://www.cbf.com.br/futebol-brasileiro/atletas/658877?exercicio=2023
41,Flamengo - RJ,7,Éverton Ribeiro,https://www.cbf.com.br/futebol-brasileiro/atletas/177444?exercicio=2023
41,Flamengo - RJ,42,Matheus França,https://www.cbf.com.br/futebol-brasileiro/atletas/613444?exercicio=2023
41,Flamengo - RJ,15,Fabricio Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/389228?exercicio=2023
41,Flamengo - RJ,29,Victor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/610109?exercicio=2023
41,Flamengo - RJ,14,De Arrascaeta,https://www.cbf.com.br/futebol-brasileiro/atletas/521990?exercicio=2023
41,Flamengo - RJ,9,Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/303716?exercicio=2023
41,Flamengo - RJ,27,Bruno Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/401839?exercicio=2023
41,Flamengo - RJ,4,Leo Pereira,https://www.cbf.com.br/futebol-brasileiro/atletas/310373?exercicio=2023
41,Flamengo - RJ,5,Erick Pulgar,https://www.cbf.com.br/futebol-brasileiro/atletas/777370?exercicio=2023
41,Flamengo - RJ,32,VIDAL,https://www.cbf.com.br/futebol-brasileiro/atletas/773820?exercicio=2023
41,Flamengo - RJ,11,Everton,https://www.cbf.com.br/futebol-brasileiro/atletas/379065?exercicio=2023
41,Flamengo - RJ,40,Matheus Gonçalves,https://www.cbf.com.br/futebol-brasileiro/atletas/613609?exercicio=2023
41,Goiás - GO,88,Rangel,https://www.cbf.com.br/futebol-brasileiro/atletas/186722?exercicio=2023
41,Goiás - GO,10,Julian,https://www.cbf.com.br/futebol-brasileiro/atletas/793801?exercicio=2023
41,Goiás - GO,11,Diego,https://www.cbf.com.br/futebol-brasileiro/atletas/376405?exercicio=2023
41,Goiás - GO,17,Matheus Peixoto,https://www.cbf.com.br/futebol-brasileiro/atletas/381689?exercicio=2023
41,Goiás - GO,2,Magno Jose,https://www.cbf.com.br/futebol-brasileiro/atletas/328949?exercicio=2023
41,Goiás - GO,5,Zé Ricardo,https://www.cbf.com.br/futebol-brasileiro/atletas/448024?exercicio=2023
41,Goiás - GO,20,Jackson,https://www.cbf.com.br/futebol-brasileiro/atletas/429437?exercicio=2023
41,Goiás - GO,95,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/450596?exercicio=2023
41,Goiás - GO,7,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/312048?exercicio=2023
41,Goiás - GO,27,Alesson,https://www.cbf.com.br/futebol-brasileiro/atletas/443663?exercicio=2023
41,Goiás - GO,4,Sidimar,https://www.cbf.com.br/futebol-brasileiro/atletas/299156?exercicio=2023
41,Goiás - GO,43,Edu,https://www.cbf.com.br/futebol-brasileiro/atletas/509619?exercicio=2023
41,Goiás - GO,40,Morelli,https://www.cbf.com.br/futebol-brasileiro/atletas/433565?exercicio=2023
41,Goiás - GO,12,Willian Oliveira,https://www.cbf.com.br/futebol-brasileiro/atletas/334881?exercicio=2023
41,Goiás - GO,6,Sander,https://www.cbf.com.br/futebol-brasileiro/atletas/346046?exercicio=2023
41,Flamengo - RJ,1,Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/293428?exercicio=2023
41,Flamengo - RJ,33,CLEITON,https://www.cbf.com.br/futebol-brasileiro/atletas/639459?exercicio=2023
41,Flamengo - RJ,38,Andre,https://www.cbf.com.br/futebol-brasileiro/atletas/683481?exercicio=2023
41,Flamengo - RJ,48,Igor Jesus,https://www.cbf.com.br/futebol-brasileiro/atletas/568563?exercicio=2023
41,Flamengo - RJ,3,Rodrigo Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/316645?exercicio=2023
41,Flamengo - RJ,31,Marinho,https://www.cbf.com.br/futebol-brasileiro/atletas/184307?exercicio=2023
41,Flamengo - RJ,30,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/292526?exercicio=2023
41,Goiás - GO,94,Matheus Alves,https://www.cbf.com.br/futebol-brasileiro/atletas/381586?exercicio=2023
41,Goiás - GO,26,Nathan,https://www.cbf.com.br/futebol-brasileiro/atletas/460566?exercicio=2023
41,Goiás - GO,66,Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/403342?exercicio=2023
41,Goiás - GO,8,Fellipe Bastos,https://www.cbf.com.br/futebol-brasileiro/atletas/357424?exercicio=2023
41,Goiás - GO,13,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/431814?exercicio=2023
41,Goiás - GO,18,Ariel,https://www.cbf.com.br/futebol-brasileiro/atletas/504667?exercicio=2023
41,Goiás - GO,90,Philippe,https://www.cbf.com.br/futebol-brasileiro/atletas/523059?exercicio=2023
41,Goiás - GO,3,Nolasco,https://www.cbf.com.br/futebol-brasileiro/atletas/643855?exercicio=2023
42,Botafogo - RJ,12,Lucas Perri,https://www.cbf.com.br/futebol-brasileiro/atletas/337017?exercicio=2023
42,Botafogo - RJ,34,Adryelson,https://www.cbf.com.br/futebol-brasileiro/atletas/457303?exercicio=2023
42,Botafogo - RJ,17,Marlon Freitas,https://www.cbf.com.br/futebol-brasileiro/atletas/405713?exercicio=2023
42,Botafogo - RJ,18,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/374303?exercicio=2023
42,Botafogo - RJ,15,Victor Cuesta,https://www.cbf.com.br/futebol-brasileiro/atletas/567555?exercicio=2023
42,Botafogo - RJ,33,Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/184041?exercicio=2023
42,Botafogo - RJ,21,Marcal,https://www.cbf.com.br/futebol-brasileiro/atletas/177745?exercicio=2023
42,Botafogo - RJ,14,Gabriel,https://www.cbf.com.br/futebol-brasileiro/atletas/319888?exercicio=2023
42,Botafogo - RJ,6,Tche Tche,https://www.cbf.com.br/futebol-brasileiro/atletas/308348?exercicio=2023
42,Botafogo - RJ,7,Joao Victor,https://www.cbf.com.br/futebol-brasileiro/atletas/322801?exercicio=2023
42,Botafogo - RJ,19,Matias Segovia,https://www.cbf.com.br/futebol-brasileiro/atletas/803466?exercicio=2023
42,Botafogo - RJ,37,Junior,https://www.cbf.com.br/futebol-brasileiro/atletas/540268?exercicio=2023
42,Botafogo - RJ,11,Luis Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/551311?exercicio=2023
42,Botafogo - RJ,24,Di Placido,https://www.cbf.com.br/futebol-brasileiro/atletas/795731?exercicio=2023
42,Botafogo - RJ,9,Tiquinho,https://www.cbf.com.br/futebol-brasileiro/atletas/301823?exercicio=2023
42,Botafogo - RJ,39,Janderson,https://www.cbf.com.br/futebol-brasileiro/atletas/444079?exercicio=2023
42,Corinthians - SP,12,Cássio,https://www.cbf.com.br/futebol-brasileiro/atletas/166276?exercicio=2023
42,Corinthians - SP,6,Fabio Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/162248?exercicio=2023
42,Corinthians - SP,25,Bruno Mendez,https://www.cbf.com.br/futebol-brasileiro/atletas/648335?exercicio=2023
42,Corinthians - SP,34,Murillo,https://www.cbf.com.br/futebol-brasileiro/atletas/580808?exercicio=2023
42,Corinthians - SP,10,Roger Guedes,https://www.cbf.com.br/futebol-brasileiro/atletas/389307?exercicio=2023
42,Corinthians - SP,28,Adson,https://www.cbf.com.br/futebol-brasileiro/atletas/513472?exercicio=2023
42,Corinthians - SP,36,Wesley,https://www.cbf.com.br/futebol-brasileiro/atletas/686457?exercicio=2023
42,Corinthians - SP,4,Gil,https://www.cbf.com.br/futebol-brasileiro/atletas/178854?exercicio=2023
42,Corinthians - SP,23,Fagner,https://www.cbf.com.br/futebol-brasileiro/atletas/177050?exercicio=2023
42,Corinthians - SP,29,Roni,https://www.cbf.com.br/futebol-brasileiro/atletas/387432?exercicio=2023
42,Corinthians - SP,9,Yuri Alberto,https://www.cbf.com.br/futebol-brasileiro/atletas/436395?exercicio=2023
42,Corinthians - SP,7,Maycon,https://www.cbf.com.br/futebol-brasileiro/atletas/339242?exercicio=2023
42,Corinthians - SP,77,Chrystian,https://www.cbf.com.br/futebol-brasileiro/atletas/546794?exercicio=2023
42,Corinthians - SP,30,Matheus Araujo,https://www.cbf.com.br/futebol-brasileiro/atletas/545392?exercicio=2023
42,Corinthians - SP,20,Giuliano,https://www.cbf.com.br/futebol-brasileiro/atletas/178486?exercicio=2023
42,Botafogo - RJ,22,Douglas,https://www.cbf.com.br/futebol-brasileiro/atletas/184332?exercicio=2023
42,Botafogo - RJ,16,Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/520940?exercicio=2023
42,Botafogo - RJ,75,RAI,https://www.cbf.com.br/futebol-brasileiro/atletas/613097?exercicio=2023
42,Botafogo - RJ,10,Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/330972?exercicio=2023
42,Botafogo - RJ,4,Luis Segovia,https://www.cbf.com.br/futebol-brasileiro/atletas/793896?exercicio=2023
42,Botafogo - RJ,94,Philipe,https://www.cbf.com.br/futebol-brasileiro/atletas/351794?exercicio=2023
42,Botafogo - RJ,20,Daniel Borges,https://www.cbf.com.br/futebol-brasileiro/atletas/322852?exercicio=2023
42,Corinthians - SP,22,Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/534596?exercicio=2023
42,Corinthians - SP,27,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/697315?exercicio=2023
42,Corinthians - SP,41,Felipe Augusto,https://www.cbf.com.br/futebol-brasileiro/atletas/529019?exercicio=2023
